code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sh600000,2019-06-26,11.560000,11.730000,11.550000,11.660000,0.000000,36973199.000000,431115050.000000,327689887050.679993,342245257429.020020,0.001316,157.365089,2018-09-30,2018-10-31,6.488792,1.559369,-0.872677,0.829706,11.660000
sh600004,2019-06-26,17.610000,17.830000,17.490000,17.720000,-0.005612,8278440.000000,146158782.000000,36668359490.360001,36668359508.080002,0.004001,45.402627,2018-09-30,2018-10-31,25.629158,3.610446,11.676331,2.334220,17.720000
sh600006,2019-06-26,5.180000,5.450000,5.150000,5.300000,0.009524,47654091.000000,254594013.000000,10600000000.000000,10600000000.000000,0.023827,19.166633,2018-09-30,2018-10-30,21.584225,0.638502,-22.693440,1.533000,5.300000
sh600007,2019-06-26,14.590000,14.740000,14.590000,14.670000,0.005483,744278.000000,10930807.000000,14776834773.780001,14776834773.780001,0.000739,25.836881,2018-09-30,2018-10-31,20.102303,6.654240,11.742338,2.244045,14.670000
sh600008,2019-06-26,3.520000,3.580000,3.510000,3.520000,-0.008451,14660078.000000,51943112.000000,16968561712.959999,20012777688.639999,0.003041,26.916336,2018-09-30,2018-10-31,28.093785,1.229346,8.765206,1.354503,3.520000
sh600009,2019-06-26,78.400000,79.580000,77.830000,79.200000,0.009046,6519494.000000,511927378.000000,86603330563.199997,152615109081.600006,0.005962,239.067180,2018-09-30,2018-10-30,36.959261,24.280886,33.536585,5.620130,79.200000
sh600010,2019-06-26,1.710000,1.720000,1.700000,1.700000,-0.011628,156567934.000000,267111647.000000,53851259697.900002,77494555501.600006,0.004943,14.167313,2018-09-30,2018-10-31,26.234568,2.460032,9.264305,1.494505,1.700000
sh600011,2019-06-26,6.420000,6.480000,6.370000,6.470000,0.007788,16009583.000000,102604086.000000,67935000000.000000,101566664032.729996,0.001525,29.628779,2018-09-30,2018-10-24,154.784689,0.762938,3.278107,1.218685,6.470000
sh600012,2019-06-26,6.390000,6.430000,6.360000,6.410000,0.001562,1553084.000000,9934259.000000,7471496000.000000,10631690100.000000,0.001332,13.914719,2018-09-30,2018-10-30,9.517446,4.380582,5.779461,1.079434,6.410000
sh600015,2019-06-26,7.670000,7.720000,7.660000,7.700000,0.000000,11039283.000000,84937655.000000,98734687220.399994,118481624669.100006,0.000861,33.072323,2018-09-30,2018-10-31,5.345366,1.405837,-1.040442,0.613546,7.700000
sh600016,2019-06-26,6.350000,6.380000,6.330000,6.340000,0.000000,37931759.000000,241076078.000000,224829861164.079987,277580533302.679993,0.001070,154.722359,2018-09-30,2018-10-31,5.209532,1.556869,-1.350574,0.691385,6.340000
sh600017,2019-06-26,3.130000,3.170000,3.120000,3.150000,0.000000,16500996.000000,51907686.000000,9688309747.200001,9688309747.200001,0.005365,10.300996,2018-09-30,2018-10-27,16.635845,2.227601,6.852803,0.874870,3.150000
sh600018,2019-06-26,6.820000,7.000000,6.740000,6.840000,-0.004367,45393326.000000,311749913.000000,158507934599.160004,158507934606.000000,0.001959,41.777673,2018-09-30,2018-10-31,13.338534,5.371177,28.643216,2.264376,6.840000
sh600019,2019-06-26,6.550000,6.570000,6.510000,6.520000,-0.007610,19277563.000000,126025981.000000,144099086744.480011,145240394169.000000,0.000872,16.197599,2018-09-30,2018-10-30,6.743871,0.706319,2.764886,0.915518,6.520000
sh600020,2019-06-26,5.250000,5.310000,5.220000,5.260000,-0.003788,11541580.000000,60743999.000000,11821175831.059999,11821175836.320000,0.005136,21.002366,2018-09-30,2018-10-31,25.860374,2.257063,3.175945,1.012687,5.260000
sh600021,2019-06-26,8.410000,8.570000,8.410000,8.520000,0.007092,2755234.000000,23478508.000000,18230578461.119999,22298238958.439999,0.001288,18.419313,2018-09-30,2018-10-30,17.436939,1.113852,3.871571,1.676813,8.520000
sh600022,2019-06-26,1.680000,1.690000,1.670000,1.680000,0.000000,37524120.000000,63042029.000000,18390203354.880001,18390203354.880001,0.003428,9.347362,2018-09-30,2018-10-30,5.624372,0.299874,8.633094,0.897148,1.680000
