code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sh600000,2019-07-04,11.610000,11.670000,11.570000,11.620000,0.005190,30369201.000000,352968330.000000,326565736494.760010,341071174213.140015,0.001081,156.825243,2018-09-30,2018-10-31,6.466532,1.554020,-0.869683,0.826859,11.620000
sh600004,2019-07-04,17.500000,17.500000,16.300000,16.410000,-0.066553,47115944.000000,787912427.000000,33957549618.330002,33957549634.740002,0.022769,42.046113,2018-09-30,2018-10-31,23.734452,3.343534,10.813126,2.161657,16.410000
sh600006,2019-07-04,5.590000,5.760000,5.540000,5.630000,0.007156,36281266.000000,204914712.000000,11260000000.000000,11260000000.000000,0.018141,20.360027,2018-09-30,2018-10-30,22.928149,0.678258,-24.106428,1.628451,5.630000
sh600007,2019-07-04,14.980000,15.000000,14.700000,14.890000,-0.007333,1131190.000000,16773529.000000,14998436931.260000,14998436931.260000,0.001123,26.224346,2018-09-30,2018-10-31,20.403769,6.754031,11.918433,2.277698,14.890000
sh600008,2019-07-04,4.050000,4.200000,3.900000,3.920000,-0.005076,167649196.000000,676527525.000000,18896807362.160000,22286956971.439999,0.034778,29.975011,2018-09-30,2018-10-31,31.286260,1.369044,9.761252,1.508424,3.920000
sh600009,2019-07-04,82.580000,82.580000,79.200000,79.750000,-0.037533,23869115.000000,1915115904.000000,87204742581.000000,153674936228.000000,0.021829,240.727369,2018-09-30,2018-10-30,37.215922,24.449503,33.769478,5.659159,79.750000
sh600010,2019-07-04,1.670000,1.680000,1.660000,1.670000,0.000000,197907976.000000,330316253.000000,52900943350.290001,76127004522.160004,0.006248,13.917302,2018-09-30,2018-10-31,25.771605,2.416619,9.100817,1.468132,1.670000
sh600011,2019-07-04,6.310000,6.420000,6.250000,6.300000,-0.003165,23908586.000000,151167972.000000,66150000000.000000,98897988161.699997,0.002277,29.310411,2018-09-30,2018-10-24,153.121494,0.754740,3.242883,1.205590,6.300000
sh600012,2019-07-04,6.420000,6.450000,6.420000,6.450000,0.001553,1565400.000000,10074739.000000,7518120000.000000,10698034500.000000,0.001343,14.001550,2018-09-30,2018-10-30,9.576837,4.407918,5.815526,1.086169,6.450000
sh600015,2019-07-04,7.790000,7.840000,7.790000,7.810000,0.000000,15076390.000000,117838691.000000,100145182752.119995,120174219307.229996,0.001176,33.544785,2018-09-30,2018-10-31,5.421729,1.425920,-1.055306,0.622311,7.810000
sh600016,2019-07-04,6.470000,6.490000,6.430000,6.440000,-0.003096,109627239.000000,708623925.000000,228376073485.279999,281958775152.880005,0.003091,157.162774,2018-09-30,2018-10-31,5.291701,1.581425,-1.371877,0.702290,6.440000
sh600017,2019-07-04,3.150000,3.160000,3.130000,3.140000,0.000000,10465620.000000,32908346.000000,9657553208.320000,9657553208.320000,0.003403,10.268294,2018-09-30,2018-10-27,16.583033,2.220529,6.831048,0.872093,3.140000
sh600018,2019-07-04,6.850000,6.930000,6.800000,6.830000,0.001466,27557318.000000,188960073.000000,158276197852.670013,158276197859.500000,0.001189,42.622164,2018-09-30,2018-10-31,13.608158,5.479749,29.222208,2.310148,6.830000
