code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sh600000,2019-10-10,12.020000,12.040000,11.910000,11.960000,-0.002502,27261200.000000,326020000.000000,336121000000.000000,351051000000.000000,0.000970,161.413933,2018-09-30,2018-10-31,6.655742,1.599490,-0.895130,0.851053,11.960000
sh600004,2019-10-10,23.000000,23.690000,22.830000,23.460000,0.018671,10640500.000000,247980000.000000,48546000000.000000,48546000000.000000,0.005142,60.697754,2018-09-30,2018-10-31,34.263047,4.826724,15.609825,3.120567,23.460000
sh600006,2019-10-10,4.520000,4.560000,4.510000,4.560000,0.011086,4988400.000000,22630000.000000,9120000000.000000,9120000000.000000,0.002494,16.490537,2018-09-30,2018-10-30,18.570579,0.549353,-19.524922,1.318959,4.560000
sh600007,2019-10-10,16.380000,17.000000,16.220000,16.790000,0.025031,2371600.000000,39550000.000000,16912000000.000000,16912000000.000000,0.002354,29.570636,2018-09-30,2018-10-31,23.007339,7.615861,13.439253,2.568338,16.790000
sh600008,2019-10-10,3.380000,3.420000,3.360000,3.410000,0.008876,9429100.000000,32050000.000000,16438000000.000000,19387000000.000000,0.001956,26.075200,2018-09-30,2018-10-31,27.215854,1.190929,8.491293,1.312175,3.410000
sh600009,2019-10-10,78.880000,80.800000,78.470000,80.480000,0.030078,13352100.000000,1068830000.000000,88003000000.000000,155082000000.000000,0.012211,244.831940,2018-09-30,2018-10-30,37.850480,24.866384,34.345272,5.755652,80.480000
sh600010,2019-10-10,1.480000,1.480000,1.470000,1.480000,0.000000,63280500.000000,93280000.000000,46882000000.000000,67466000000.000000,0.001998,12.410983,2018-09-30,2018-10-31,22.982253,2.155060,8.115804,1.309231,1.480000
sh600011,2019-10-10,5.810000,5.870000,5.800000,5.860000,0.010345,11020900.000000,64450000.000000,61529999999.999992,91991000000.000000,0.001050,27.263335,2018-09-30,2018-10-24,142.427295,0.702028,3.016396,1.121390,5.860000
sh600012,2019-10-10,5.470000,5.540000,5.450000,5.530000,0.010969,2470000.000000,13590000.000000,6445999999.999999,9172000000.000000,0.002119,12.490046,2018-09-30,2018-10-30,8.542993,3.932071,5.187725,0.968915,5.530000
sh600015,2019-10-10,7.510000,7.570000,7.500000,7.530000,0.001330,14922700.000000,112410000.000000,96555000000.000000,115866000000.000015,0.001164,33.078188,2018-09-30,2018-10-31,5.346314,1.406086,-1.040627,0.613655,7.530000
sh600016,2019-10-10,6.130000,6.160000,6.090000,6.110000,-0.004886,72244200.000000,442540000.000000,216673999999.999969,267511000000.000000,0.002037,157.420418,2018-09-30,2018-10-31,5.300376,1.584018,-1.374126,0.703441,6.110000
sh600017,2019-10-10,2.960000,3.000000,2.950000,2.980000,0.006757,10286900.000000,30700000.000000,9165000000.000000,9165000000.000000,0.003345,9.745069,2018-09-30,2018-10-27,15.738038,2.107381,6.482969,0.827655,2.980000
sh600018,2019-10-10,5.740000,5.830000,5.710000,5.790000,0.010471,15059600.000000,87110000.000000,134176000000.000000,134176000000.000000,0.000650,36.132113,2018-09-30,2018-10-31,11.536052,4.645351,24.772560,1.958383,5.790000
sh600019,2019-10-10,5.890000,5.920000,5.870000,5.920000,0.005093,15912000.000000,93940000.000000,130838000000.000015,131865000000.000015,0.000720,14.707022,2018-09-30,2018-10-30,6.123270,0.641320,2.510449,0.831268,5.920000
sh600020,2019-10-10,4.130000,4.180000,4.110000,4.180000,0.012107,8612200.000000,35810000.000000,9394000000.000000,9394000000.000000,0.003832,17.056542,2018-09-30,2018-10-31,21.001851,1.833017,2.579264,0.822429,4.180000
sh600021,2019-10-10,7.990000,8.060000,7.980000,8.060000,0.008761,2779000.000000,22320000.000000,18919000000.000000,21094000000.000000,0.001184,17.424843,2018-09-30,2018-10-30,16.495508,1.053714,3.662542,1.586281,8.060000
sh600022,2019-10-10,1.490000,1.500000,1.480000,1.490000,0.006757,36787300.000000,54740000.000000,16310000000.000000,16310000000.000000,0.003361,8.290220,2018-09-30,2018-10-30,4.988283,0.265960,7.656732,0.795685,1.490000
sh600023,2019-10-10,3.910000,3.930000,3.900000,3.920000,0.002558,13641700.000000,53370000.000000,53315000000.000000,53315000000.000000,0.001003,6.356026,2018-09-30,2018-10-27,12.649501,1.398428,5.789911,0.899176,3.920000
sh600025,2019-10-10,4.390000,4.540000,4.390000,4.510000,0.025000,43184800.000000,194140000.000000,40265000000.000000,81180000000.000000,0.004837,4.751586,2018-09-30,2018-10-30,29.140892,,8.437182,2.065579,4.510000
sh600026,2019-10-10,6.060000,6.640000,6.050000,6.500000,0.074380,46742000.000000,299510000.000000,17784000000.000000,26208000000.000000,0.017084,11.056038,2018-09-30,2018-10-31,104.817323,2.057475,11.921078,0.941369,6.500000
sh600027,2019-10-10,3.600000,3.650000,3.590000,3.630000,0.011142,24888600.000000,90340000.000000,25395000000.000000,35803000000.000000,0.003558,6.317668,2018-09-30,2018-10-31,16.566562,0.513324,2.168251,0.756277,3.630000
sh600028,2019-10-10,5.010000,5.010000,4.980000,5.000000,-0.001996,37811000.000000,188830000.000000,477789000000.000061,605356000000.000000,0.000396,15.502560,2018-09-30,2018-10-31,8.942816,0.321830,2.985084,0.899513,5.000000
sh600029,2019-10-10,6.490000,6.820000,6.480000,6.800000,0.047766,55547400.000000,372630000.000000,55158000000.000008,83417000000.000000,0.006848,11.559262,2018-09-30,2018-10-31,22.735837,0.602974,3.885222,1.268509,6.800000
sh600030,2019-10-10,22.220000,22.470000,22.150000,22.390000,0.007197,64531500.000000,1441450000.000000,219750000000.000000,271298000000.000000,0.006575,125.160564,2018-09-30,2018-10-31,25.668558,7.674380,16.521733,1.803138,22.390000
sh600031,2019-10-10,14.400000,14.480000,14.200000,14.420000,0.002085,36568200.000000,524790000.000000,120576000000.000000,120696000000.000000,0.004373,684.033391,2018-09-30,2018-10-30,21.934507,5.064970,10.998425,3.782609,14.420000
sh600033,2019-10-10,3.080000,3.110000,3.070000,3.100000,0.006494,2882500.000000,8930000.000000,8508000000.000000,8508000000.000000,0.001050,22.250092,2018-09-30,2018-10-31,13.215525,3.451341,4.847866,0.992004,3.100000
sh600035,2019-10-10,3.380000,3.440000,3.370000,3.430000,0.014793,8618900.000000,29450000.000000,5232000000.000000,5807000000.000000,0.005650,9.985115,2018-09-30,2018-10-30,10.389050,4.182603,9.810602,0.976166,3.430000
sh600036,2019-10-10,35.210000,35.380000,35.020000,35.110000,-0.001990,37870100.000000,1332040000.000000,724282000000.000000,885469000000.000000,0.001836,172.054122,2018-09-30,2018-10-31,11.599277,4.769882,73.850949,1.849873,35.110000
sh600037,2019-10-10,9.350000,9.460000,9.320000,9.460000,0.010684,3907300.000000,36770000.000000,13166000000.000000,13166000000.000000,0.002807,49.699786,2018-09-30,2018-10-30,19.963332,5.214870,12.900290,1.036442,9.460000
