code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sh600000,2019-10-18,13.240000,13.290000,12.720000,12.780000,-0.029613,64992900.000000,840280000.000000,359166000000.000000,375120000000.000000,0.002313,172.480775,2018-09-30,2018-10-31,7.112072,1.709154,-0.956502,0.909403,12.780000
sh600004,2019-10-18,22.450000,22.710000,21.900000,21.940000,-0.022282,11159500.000000,247380000.000000,45401000000.000000,45401000000.000000,0.005393,56.765078,2018-09-30,2018-10-31,32.043105,4.513995,14.598447,2.918382,21.940000
sh600006,2019-10-18,4.800000,4.800000,4.590000,4.610000,-0.041580,18110200.000000,84960000.000000,9220000000.000000,9220000000.000000,0.009055,16.671354,2018-09-30,2018-10-30,18.774204,0.555377,-19.739011,1.333421,4.610000
sh600007,2019-10-18,18.140000,18.140000,17.500000,17.720000,-0.012813,1526300.000000,27080000.000000,17849000000.000000,17849000000.000000,0.001515,31.208557,2018-09-30,2018-10-31,24.281718,8.037705,14.183655,2.710598,17.720000
sh600008,2019-10-18,3.480000,3.490000,3.400000,3.410000,-0.017291,12667100.000000,43700000.000000,16438000000.000000,19387000000.000000,0.002628,26.075200,2018-09-30,2018-10-31,27.215854,1.190929,8.491293,1.312175,3.410000
sh600009,2019-10-18,80.210000,80.950000,79.030000,79.310000,-0.013925,14213300.000000,1134610000.000000,86724000000.000000,152827000000.000000,0.012998,241.272629,2018-09-30,2018-10-30,37.300218,24.504882,33.845968,5.671977,79.310000
sh600010,2019-10-18,1.470000,1.480000,1.450000,1.450000,-0.013605,107624200.000000,157450000.000000,45932000000.000000,66098000000.000000,0.003398,12.159409,2018-09-30,2018-10-31,22.516397,2.111376,7.951294,1.282692,1.450000
sh600011,2019-10-18,5.880000,5.880000,5.780000,5.790000,-0.015306,18701200.000000,109000000.000000,63677000000.000000,90892000000.000000,0.001700,26.937664,2018-09-30,2018-10-24,140.725945,0.693642,2.980364,1.107995,5.790000
sh600012,2019-10-18,5.610000,5.630000,5.520000,5.520000,-0.012522,2578400.000000,14380000.000000,6434000000.000000,9156000000.000000,0.002212,12.467460,2018-09-30,2018-10-30,8.527544,3.924961,5.178344,0.967162,5.520000
sh600015,2019-10-18,7.690000,7.730000,7.560000,7.560000,-0.013055,21897200.000000,167300000.000000,96940000000.000000,116327000000.000000,0.001708,33.209973,2018-09-30,2018-10-31,5.367614,1.411688,-1.044773,0.616099,7.560000
sh600016,2019-10-18,6.240000,6.280000,6.090000,6.090000,-0.020900,79339700.000000,488930000.000000,215964000000.000000,266635000000.000000,0.002237,156.905130,2018-09-30,2018-10-31,5.283026,1.578833,-1.369628,0.701139,6.090000
sh600017,2019-10-18,3.010000,3.010000,2.950000,2.960000,-0.016611,9702700.000000,28900000.000000,9104000000.000000,9104000000.000000,0.003155,9.679666,2018-09-30,2018-10-27,15.632413,2.093238,6.439460,0.822100,2.960000
sh600018,2019-10-18,5.910000,5.920000,5.730000,5.760000,-0.025381,23341200.000000,135600000.000000,133480000000.000000,133480000000.000000,0.001007,35.944900,2018-09-30,2018-10-31,11.476280,4.621282,24.644205,1.948236,5.760000
sh600019,2019-10-18,5.950000,5.950000,5.850000,5.880000,-0.008432,25074200.000000,147970000.000000,129954000000.000000,130974000000.000000,0.001135,14.607651,2018-09-30,2018-10-30,6.081896,0.636987,2.493486,0.825651,5.880000
sh600020,2019-10-18,4.270000,4.280000,4.180000,4.200000,-0.014085,11342900.000000,47940000.000000,9439000000.000000,9439000000.000000,0.005047,17.138152,2018-09-30,2018-10-31,21.102338,1.841787,2.591605,0.826364,4.200000
sh600021,2019-10-18,8.190000,8.200000,8.020000,8.030000,-0.015931,3886600.000000,31460000.000000,18848000000.000000,21016000000.000000,0.001656,17.359987,2018-09-30,2018-10-30,16.434110,1.049792,3.648910,1.580376,8.030000
sh600022,2019-10-18,1.480000,1.490000,1.470000,1.480000,0.000000,46459600.000000,68840000.000000,16201000000.000000,16201000000.000000,0.004244,8.234581,2018-09-30,2018-10-30,4.954804,0.264175,7.605344,0.790345,1.480000
sh600023,2019-10-18,3.920000,3.940000,3.890000,3.890000,-0.007653,16919400.000000,66170000.000000,52907000000.000008,52907000000.000008,0.001244,6.307383,2018-09-30,2018-10-27,12.552693,1.387726,5.745600,0.892294,3.890000
sh600025,2019-10-18,4.420000,4.430000,4.250000,4.280000,-0.029478,38012100.000000,164210000.000000,38212000000.000000,77040000000.000000,0.004258,4.509266,2018-09-30,2018-10-30,27.654771,,8.006905,1.960239,4.280000
sh600026,2019-10-18,6.520000,6.590000,6.170000,6.240000,-0.044410,44146300.000000,279370000.000000,17072999999.999998,25160000000.000000,0.016135,10.613796,2018-09-30,2018-10-31,100.624630,1.975176,11.444235,0.903714,6.240000
sh600027,2019-10-18,3.650000,3.670000,3.600000,3.620000,-0.010929,19844900.000000,72130000.000000,25325000000.000000,35704000000.000000,0.002837,6.300264,2018-09-30,2018-10-31,16.520924,0.511910,2.162277,0.754193,3.620000
sh600028,2019-10-18,5.050000,5.050000,4.990000,4.990000,-0.009921,42657000.000000,213960000.000000,476833000000.000000,604145000000.000000,0.000446,15.471555,2018-09-30,2018-10-31,8.924931,0.321187,2.979114,0.897714,4.990000
sh600029,2019-10-18,6.990000,7.000000,6.730000,6.750000,-0.024566,22966900.000000,156820000.000000,54753000000.000000,82803000000.000000,0.002831,11.474267,2018-09-30,2018-10-31,22.568661,0.598540,3.856654,1.259181,6.750000
sh600030,2019-10-18,22.640000,22.670000,22.000000,22.000000,-0.023091,78360200.000000,1744470000.000000,215923000000.000000,266571999999.999969,0.007984,122.980456,2018-09-30,2018-10-31,25.221450,7.540704,16.233949,1.771730,22.000000
sh600031,2019-10-18,14.770000,14.840000,14.330000,14.410000,-0.025693,55113600.000000,802150000.000000,121160999999.999985,121281000000.000000,0.006555,683.559026,2018-09-30,2018-10-30,21.919296,5.061457,10.990797,3.779986,14.410000
sh600033,2019-10-18,3.140000,3.150000,3.110000,3.120000,-0.006369,3429000.000000,10740000.000000,8563000000.000000,8563000000.000000,0.001249,22.393641,2018-09-30,2018-10-31,13.300786,3.473607,4.879143,0.998404,3.120000
sh600035,2019-10-18,3.450000,3.450000,3.360000,3.380000,-0.017442,5984300.000000,20340000.000000,5156000000.000000,5722000000.000000,0.003923,9.839559,2018-09-30,2018-10-30,10.237606,4.121632,9.667590,0.961936,3.380000
sh600036,2019-10-18,37.100000,37.280000,36.100000,36.180000,-0.022162,45435000.000000,1660980000.000000,746355000000.000000,912454000000.000122,0.002202,177.297583,2018-09-30,2018-10-31,11.952773,4.915248,76.101604,1.906250,36.180000
sh600037,2019-10-18,9.480000,9.540000,9.220000,9.270000,-0.020085,3729300.000000,34890000.000000,12902000000.000002,12902000000.000002,0.002679,48.701588,2018-09-30,2018-10-30,19.562377,5.110131,12.641193,1.015625,9.270000
sh600038,2019-10-18,43.500000,43.740000,43.010000,43.010000,-0.012173,5808800.000000,251490000.000000,25353000000.000000,25353000000.000000,0.009854,127.496714,2018-09-30,2018-10-26,52.860729,2.049721,33.501377,3.429354,43.010000
sh600039,2019-10-18,3.300000,3.310000,3.230000,3.250000,-0.015152,12917500.000000,42200000.000000,11235000000.000000,11734000000.000000,0.003737,25.219729,2018-09-30,2018-10-31,9.074983,0.323457,9.017877,0.898886,3.250000
sh600048,2019-10-18,15.730000,16.070000,15.290000,15.320000,-0.022959,69496600.000000,1080880000.000000,182784000000.000000,182784000000.000000,0.005825,318.310032,2018-09-30,2018-10-30,11.132058,1.389933,-20.152767,1.682054,15.320000
sh600050,2019-10-18,6.220000,6.240000,6.080000,6.090000,-0.016155,85521000.000000,526460000.000000,129086999999.999985,188995000000.000000,0.004035,9.606526,2018-09-30,2018-10-23,86.232513,0.476562,3.122333,1.367551,6.090000
sh600051,2019-10-18,6.060000,6.090000,5.900000,5.940000,-0.019802,2337800.000000,14030000.000000,1847000000.000000,1847000000.000000,0.007518,27.053354,2018-09-30,2018-10-23,4.091933,0.511503,3.690184,0.814225,5.940000
